Ordem,Cond pgto,Condição pagamento
19583800,C091,Demais
19584440,C091,Demais
19584479,C091,Demais
19585079,C091,Demais
19585240,C091,Demais
19585332,C091,Demais
19585698,C091,Demais
19587984,C091,Demais
19588795,C091,Demais
19588830,C091,Demais
19589156,C091,Demais
19589989,C091,Demais
19590621,C091,Demais
19591031,C091,Demais
19591982,C091,Demais
19592214,C091,Demais
19592345,C091,Demais
19593615,C091,Demais
19593617,C091,Demais
19594956,C091,Demais
19594969,C091,Demais
19595327,C091,Demais
19595329,C091,Demais
19595656,C091,Demais
19596027,C091,Demais
19596530,C091,Demais
19596775,C091,Demais
19598787,C091,Demais
19599821,C091,Demais
19599876,C091,Demais
19600167,C091,Demais
19600219,C091,Demais
19600673,C091,Demais
19601811,C091,Demais
19602161,C091,Demais
19602162,C091,Demais
19602516,C091,Demais
19602603,C091,Demais
19603101,C091,Demais
19604095,C091,Demais
19604189,C091,Demais
19604600,C091,Demais
19605534,C091,Demais
19605584,C091,Demais
19605761,C091,Demais
19607330,C091,Demais
19607392,C091,Demais
19607689,C091,Demais
19607697,C091,Demais
19609857,C091,Demais
19610160,C091,Demais
19610161,C091,Demais
19610162,C091,Demais
19611571,C091,Demais
19612285,C091,Demais
19612321,C091,Demais
19612663,C091,Demais
19612754,C091,Demais
19614244,C091,Demais
19614637,C091,Demais
19616156,C091,Demais
19616741,C091,Demais
19616742,C091,Demais
19618193,C091,Demais
19618412,C091,Demais
19618448,C091,Demais
19618750,C091,Demais
19618831,C091,Demais
19618946,C091,Demais
19620019,C091,Demais
19620682,C091,Demais
19622411,C091,Demais
19622569,C091,Demais
19623638,C091,Demais
19625145,C091,Demais
19625382,C091,Demais
19626446,C091,Demais
19626570,C091,Demais
19626998,C091,Demais
19627716,C091,Demais
19627995,C091,Demais
19628104,C091,Demais
19628105,C091,Demais
19628191,C091,Demais
19628621,C091,Demais
19629573,C091,Demais
19629724,C091,Demais
19630537,C091,Demais
19630550,C091,Demais
19632036,C091,Demais
19632037,C091,Demais
19632100,C091,Demais
19633175,C091,Demais
19633608,C091,Demais
19633813,C091,Demais
19633814,C091,Demais
19633815,C091,Demais
19633816,C091,Demais
19633941,C091,Demais
19633942,C091,Demais
19634338,C091,Demais
19634854,C091,Demais
19635550,C091,Demais
19635565,C091,Demais
19635642,C091,Demais
19638439,C091,Demais
19638487,C091,Demais
19638783,C091,Demais
19641044,C091,Demais
19642078,C091,Demais
19642152,C091,Demais
19642548,C091,Demais
19642948,C091,Demais
19644031,C091,Demais
19644142,C091,Demais
19644615,C091,Demais
19645250,C091,Demais
19646120,C091,Demais
19646809,C091,Demais
19647249,C091,Demais
19647272,C091,Demais
19647273,C091,Demais
19647510,C091,Demais
19648794,C091,Demais
19649347,C091,Demais
19649348,C091,Demais
19650006,C091,Demais
19650349,C091,Demais
19650886,C091,Demais
19652357,C091,Demais
19653603,C091,Demais
19654509,C091,Demais
19654510,C091,Demais
19654511,C091,Demais
19656142,C091,Demais
19656145,C091,Demais
19656616,C091,Demais
19657923,C091,Demais
19661526,C091,Demais
19662312,C091,Demais
6800956,C091,Demais
7950305,C091,Demais
8027254,C091,Demais
9338053,C091,Demais
9386462,C091,Demais
9470208,C091,Demais
9690756,C091,Demais
6608946,C091,Demais
18482470,E001,Demais
18513121,E001,Demais
18690565,E001,Demais
17526367,E016,Demais
17533490,E016,Demais
13797440,E024,Demais
13797443,E024,Demais
14431771,E024,Demais
14433097,E024,Demais
14435783,E024,Demais
14438097,E024,Demais
14438195,E024,Demais
14439296,E024,Demais
14439572,E024,Demais
14440889,E024,Demais
14441666,E024,Demais
14441765,E024,Demais
14441880,E024,Demais
14444390,E024,Demais
14448666,E024,Demais
14449158,E024,Demais
14449459,E024,Demais
14449854,E024,Demais
14451630,E024,Demais
14453152,E024,Demais
14456521,E024,Demais
14460606,E024,Demais
15334576,E024,Demais
15342742,E024,Demais
17055160,E024,Demais
17155923,E024,Demais
17163840,E024,Demais
17676346,E024,Demais
17693991,E024,Demais
17697990,E024,Demais
17701027,E024,Demais
17701028,E024,Demais
17710833,E024,Demais
17714409,E024,Demais
17714411,E024,Demais
17773857,E024,Demais
18243453,E024,Demais
18246457,E024,Demais
18249427,E024,Demais
18442301,E024,Demais
18525356,E024,Demais
18557150,E024,Demais
18558378,E024,Demais
18564048,E024,Demais
18566218,E024,Demais
18566219,E024,Demais
18566223,E024,Demais
18566814,E024,Demais
18566815,E024,Demais
18567208,E024,Demais
18567210,E024,Demais
18570110,E024,Demais
18571109,E024,Demais
18571110,E024,Demais
18586738,E024,Demais
19228883,E024,Demais
19234637,E024,Demais
19384370,E024,Demais
19386464,E024,Demais
19389677,E024,Demais
19392183,E024,Demais
19396148,E024,Demais
19396424,E024,Demais
19396425,E024,Demais
19396551,E024,Demais
19397926,E024,Demais
19398839,E024,Demais
19404826,E024,Demais
9720244,E024,Demais
4494571,E025,Demais
4494572,E025,Demais
4501451,E025,Demais
4503361,E025,Demais
4504855,E025,Demais
4511557,E025,Demais
4513042,E025,Demais
4516715,E025,Demais
4517114,E025,Demais
4517575,E025,Demais
4518207,E025,Demais
4522585,E025,Demais
4530355,E025,Demais
4533519,E025,Demais
4538602,E025,Demais
4540538,E025,Demais
4628741,E025,Demais
4631327,E025,Demais
5897605,E025,Demais
5953293,E025,Demais
5972376,E025,Demais
8074893,E025,Demais
8284080,E025,Demais
10593170,E030,Demais
10616521,E030,Demais
11063798,E030,Demais
11068482,E030,Demais
11076260,E030,Demais
11085638,E030,Demais
11085804,E030,Demais
11086695,E030,Demais
11088192,E030,Demais
11097093,E030,Demais
11103957,E030,Demais
11107324,E030,Demais
11107553,E030,Demais
11107927,E030,Demais
11107928,E030,Demais
11115000,E030,Demais
11118702,E030,Demais
11120655,E030,Demais
11124757,E030,Demais
11295532,E030,Demais
12530371,E030,Demais
12547447,E030,Demais
12791569,E030,Demais
12793175,E030,Demais
12797063,E030,Demais
12834814,E030,Demais
12865229,E030,Demais
13194331,E030,Demais
13363894,E030,Demais
13881098,E030,Demais
13889286,E030,Demais
13891634,E030,Demais
13892264,E030,Demais
13892805,E030,Demais
13897838,E030,Demais
13899750,E030,Demais
13904953,E030,Demais
13905950,E030,Demais
13906861,E030,Demais
13907754,E030,Demais
13909081,E030,Demais
13910599,E030,Demais
13912956,E030,Demais
13924525,E030,Demais
13925701,E030,Demais
13935845,E030,Demais
13937113,E030,Demais
13939370,E030,Demais
13939875,E030,Demais
13940106,E030,Demais
13990446,E030,Demais
14661088,E030,Demais
14665185,E030,Demais
14670059,E030,Demais
15326542,E030,Demais
15353512,E030,Demais
15353812,E030,Demais
15510781,E030,Demais
15512261,E030,Demais
15544184,E030,Demais
15551931,E030,Demais
15556764,E030,Demais
15569002,E030,Demais
15580368,E030,Demais
15847933,E030,Demais
16611055,E030,Demais
16615560,E030,Demais
16647319,E030,Demais
17286091,E030,Demais
17288580,E030,Demais
17291700,E030,Demais
17299015,E030,Demais
17304498,E030,Demais
17310965,E030,Demais
17313298,E030,Demais
17327859,E030,Demais
17331181,E030,Demais
17332819,E030,Demais
17351860,E030,Demais
17352133,E030,Demais
17356216,E030,Demais
17361605,E030,Demais
17367071,E030,Demais
17375911,E030,Demais
17425780,E030,Demais
17460492,E030,Demais
17474304,E030,Demais
17544483,E030,Demais
17961699,E030,Demais
17983078,E030,Demais
17983080,E030,Demais
17988227,E030,Demais
17994067,E030,Demais
18014469,E030,Demais
18015582,E030,Demais
18019462,E030,Demais
18020760,E030,Demais
18021445,E030,Demais
18023145,E030,Demais
18024223,E030,Demais
18024228,E030,Demais
18024538,E030,Demais
18024547,E030,Demais
18024557,E030,Demais
18025324,E030,Demais
18026224,E030,Demais
18026333,E030,Demais
18026338,E030,Demais
18027127,E030,Demais
18027217,E030,Demais
18027228,E030,Demais
18027731,E030,Demais
18027923,E030,Demais
18028039,E030,Demais
18030921,E030,Demais
18031103,E030,Demais
18031111,E030,Demais
18031116,E030,Demais
18035005,E030,Demais
18035203,E030,Demais
18035719,E030,Demais
18041801,E030,Demais
18042507,E030,Demais
18049630,E030,Demais
18054602,E030,Demais
18098091,E030,Demais
18102328,E030,Demais
18102791,E030,Demais
18113750,E030,Demais
18116136,E030,Demais
18118717,E030,Demais
18120031,E030,Demais
18120331,E030,Demais
18229597,E030,Demais
18237982,E030,Demais
18262227,E030,Demais
18266437,E030,Demais
18492193,E030,Demais
18526694,E030,Demais
18554548,E030,Demais
18585374,E030,Demais
18586578,E030,Demais
18589582,E030,Demais
18590175,E030,Demais
18602501,E030,Demais
18629661,E030,Demais
18632138,E030,Demais
18632317,E030,Demais
18636403,E030,Demais
18676099,E030,Demais
18684661,E030,Demais
18702475,E030,Demais
18702480,E030,Demais
18702481,E030,Demais
18702496,E030,Demais
18730292,E030,Demais
18738620,E030,Demais
18738624,E030,Demais
18748165,E030,Demais
18748176,E030,Demais
18749916,E030,Demais
18749953,E030,Demais
18750889,E030,Demais
18750895,E030,Demais
18751892,E030,Demais
18754676,E030,Demais
18755758,E030,Demais
18756837,E030,Demais
18756842,E030,Demais
18757264,E030,Demais
18757466,E030,Demais
18757467,E030,Demais
18760388,E030,Demais
18760392,E030,Demais
18762361,E030,Demais
18762656,E030,Demais
18763662,E030,Demais
18763663,E030,Demais
18763678,E030,Demais
18764983,E030,Demais
18765041,E030,Demais
18765391,E030,Demais
18765475,E030,Demais
18766892,E030,Demais
18766936,E030,Demais
18767569,E030,Demais
18767749,E030,Demais
18767855,E030,Demais
18768886,E030,Demais
18769221,E030,Demais
18769227,E030,Demais
18772098,E030,Demais
18772099,E030,Demais
18772859,E030,Demais
18773584,E030,Demais
18773862,E030,Demais
18774816,E030,Demais
18774868,E030,Demais
18774872,E030,Demais
18774877,E030,Demais
18774925,E030,Demais
18774990,E030,Demais
18774996,E030,Demais
18775081,E030,Demais
18775134,E030,Demais
18775138,E030,Demais
18775188,E030,Demais
18775328,E030,Demais
18775552,E030,Demais
18776529,E030,Demais
18777225,E030,Demais
18778813,E030,Demais
18778818,E030,Demais
18778820,E030,Demais
18778828,E030,Demais
18780315,E030,Demais
18780348,E030,Demais
18780453,E030,Demais
18780745,E030,Demais
18780764,E030,Demais
18780773,E030,Demais
18780804,E030,Demais
18781981,E030,Demais
18782558,E030,Demais
18782583,E030,Demais
18782588,E030,Demais
18783953,E030,Demais
18784229,E030,Demais
18786779,E030,Demais
18786816,E030,Demais
18786844,E030,Demais
18787112,E030,Demais
18787197,E030,Demais
18787404,E030,Demais
18788389,E030,Demais
18788673,E030,Demais
18788674,E030,Demais
18788732,E030,Demais
18788818,E030,Demais
18788873,E030,Demais
18789173,E030,Demais
18789369,E030,Demais
18789626,E030,Demais
18789911,E030,Demais
18789916,E030,Demais
18789926,E030,Demais
18790157,E030,Demais
18790211,E030,Demais
18790412,E030,Demais
18791016,E030,Demais
18791650,E030,Demais
18791844,E030,Demais
18791845,E030,Demais
18791888,E030,Demais
18791889,E030,Demais
18791935,E030,Demais
18791936,E030,Demais
18792374,E030,Demais
18792756,E030,Demais
18797525,E030,Demais
18798511,E030,Demais
18799121,E030,Demais
18799176,E030,Demais
18799230,E030,Demais
18799374,E030,Demais
18801299,E030,Demais
18801401,E030,Demais
18801447,E030,Demais
18801448,E030,Demais
18804582,E030,Demais
18804584,E030,Demais
18804661,E030,Demais
18806940,E030,Demais
18808192,E030,Demais
18808197,E030,Demais
18810483,E030,Demais
18810494,E030,Demais
18810495,E030,Demais
18811937,E030,Demais
18811947,E030,Demais
18812059,E030,Demais
18812477,E030,Demais
18813853,E030,Demais
18815927,E030,Demais
18816642,E030,Demais
18816644,E030,Demais
18816730,E030,Demais
18817834,E030,Demais
18817845,E030,Demais
18822332,E030,Demais
18823208,E030,Demais
18823209,E030,Demais
18823608,E030,Demais
18825675,E030,Demais
18844763,E030,Demais
18845952,E030,Demais
18858585,E030,Demais
18859780,E030,Demais
18859857,E030,Demais
18860840,E030,Demais
18861188,E030,Demais
18862066,E030,Demais
18862068,E030,Demais
18862349,E030,Demais
18862548,E030,Demais
18862947,E030,Demais
18863139,E030,Demais
18863252,E030,Demais
18864032,E030,Demais
18864344,E030,Demais
18864415,E030,Demais
18865628,E030,Demais
18865630,E030,Demais
18867441,E030,Demais
18867704,E030,Demais
18868106,E030,Demais
18868110,E030,Demais
18868273,E030,Demais
18868401,E030,Demais
18868572,E030,Demais
18869578,E030,Demais
18875338,E030,Demais
18876040,E030,Demais
18876848,E030,Demais
18886953,E030,Demais
18894109,E030,Demais
19080382,E030,Demais
19080976,E030,Demais
19085547,E030,Demais
19087676,E030,Demais
19087875,E030,Demais
19091140,E030,Demais
19092292,E030,Demais
19094446,E030,Demais
19096223,E030,Demais
19097239,E030,Demais
19098047,E030,Demais
19102517,E030,Demais
19104108,E030,Demais
19105107,E030,Demais
19105603,E030,Demais
19106008,E030,Demais
4670047,E030,Demais
4672586,E030,Demais
4673086,E030,Demais
4673838,E030,Demais
4673932,E030,Demais
4687928,E030,Demais
4776093,E030,Demais
5634285,E030,Demais
5966569,E030,Demais
5968279,E030,Demais
6011927,E030,Demais
6023350,E030,Demais
6857110,E030,Demais
6872946,E030,Demais
6880917,E030,Demais
6921564,E030,Demais
7872393,E030,Demais
7884760,E030,Demais
8235849,E030,Demais
8263376,E030,Demais
8267960,E030,Demais
8273754,E030,Demais
8380276,E030,Demais
8471220,E030,Demais
9374667,E030,Demais
9400919,E030,Demais
9591288,E030,Demais
9787168,E030,Demais
9911598,E030,Demais
9933795,E030,Demais
9935779,E030,Demais
9936408,E030,Demais
9936622,E030,Demais
17558516,E039,Demais
18246665,E040,Demais
18333840,E040,Demais
18593924,E040,Demais
19502973,E041,Demais
11233931,P091,Demais
11244190,P091,Demais
11250861,P091,Demais
11255044,P091,Demais
11272406,P091,Demais
13635418,P091,Demais
13642506,P091,Demais
13818714,P091,Demais
13955280,P091,Demais
13982132,P091,Demais
14025624,P091,Demais
14058897,P091,Demais
14075505,P091,Demais
14118055,P091,Demais
14269744,P091,Demais
14291756,P091,Demais
14295297,P091,Demais
14301652,P091,Demais
14350012,P091,Demais
14377299,P091,Demais
14384728,P091,Demais
14412020,P091,Demais
14495697,P091,Demais
14500682,P091,Demais
14500819,P091,Demais
14672876,P091,Demais
14703591,P091,Demais
14714550,P091,Demais
14738030,P091,Demais
14795497,P091,Demais
14993030,P091,Demais
15024213,P091,Demais
15940434,P091,Demais
16079162,P091,Demais
16219451,P091,Demais
16235772,P091,Demais
16242522,P091,Demais
16243610,P091,Demais
16384115,P091,Demais
16433685,P091,Demais
16438314,P091,Demais
16626648,P091,Demais
16626649,P091,Demais
17399127,P091,Demais
17438414,P091,Demais
17438415,P091,Demais
17438416,P091,Demais
17803963,P091,Demais
17806919,P091,Demais
17855188,P091,Demais
17982062,P091,Demais
18023122,P091,Demais
18081011,P091,Demais
18146481,P091,Demais
18256431,P091,Demais
18291615,P091,Demais
18291675,P091,Demais
18304908,P091,Demais
18376279,P091,Demais
18376280,P091,Demais
18445927,P091,Demais
18476745,P091,Demais
18647603,P091,Demais
18676979,P091,Demais
18765068,P091,Demais
18765070,P091,Demais
18806179,P091,Demais
18811784,P091,Demais
18811785,P091,Demais
18811791,P091,Demais
18811792,P091,Demais
18812353,P091,Demais
18812354,P091,Demais
18818331,P091,Demais
18818333,P091,Demais
18818334,P091,Demais
18818335,P091,Demais
18818336,P091,Demais
18818440,P091,Demais
18823253,P091,Demais
18823254,P091,Demais
18823255,P091,Demais
18825607,P091,Demais
18833080,P091,Demais
18833081,P091,Demais
18833082,P091,Demais
18833083,P091,Demais
18833084,P091,Demais
18833085,P091,Demais
18837940,P091,Demais
18837941,P091,Demais
18839141,P091,Demais
18839142,P091,Demais
18951421,P091,Demais
19052480,P091,Demais
19054093,P091,Demais
19054355,P091,Demais
19055184,P091,Demais
19056489,P091,Demais
19059285,P091,Demais
19062277,P091,Demais
19064435,P091,Demais
19066595,P091,Demais
19066781,P091,Demais
19067284,P091,Demais
19067453,P091,Demais
19067963,P091,Demais
19067969,P091,Demais
19069056,P091,Demais
19070828,P091,Demais
19071030,P091,Demais
19071716,P091,Demais
19071923,P091,Demais
19072618,P091,Demais
19072839,P091,Demais
19073032,P091,Demais
19073944,P091,Demais
19078312,P091,Demais
19078510,P091,Demais
19078819,P091,Demais
19080504,P091,Demais
19080607,P091,Demais
19213961,P091,Demais
19236846,P091,Demais
19236858,P091,Demais
19312599,P091,Demais
19313883,P091,Demais
19318397,P091,Demais
19319045,P091,Demais
19355099,P091,Demais
19365606,P091,Demais
19366101,P091,Demais
19384836,P091,Demais
19429939,P091,Demais
19435287,P091,Demais
19442848,P091,Demais
19442900,P091,Demais
19447878,P091,Demais
19447879,P091,Demais
19447881,P091,Demais
19447882,P091,Demais
19457695,P091,Demais
19463895,P091,Demais
19465516,P091,Demais
19465518,P091,Demais
19465549,P091,Demais
19469796,P091,Demais
19469993,P091,Demais
19470979,P091,Demais
19470982,P091,Demais
19471938,P091,Demais
19475379,P091,Demais
19475382,P091,Demais
19477684,P091,Demais
19481388,P091,Demais
19482063,P091,Demais
19483193,P091,Demais
19483267,P091,Demais
19483279,P091,Demais
19483381,P091,Demais
19483383,P091,Demais
19483384,P091,Demais
19485367,P091,Demais
19485465,P091,Demais
19486785,P091,Demais
19487572,P091,Demais
19489131,P091,Demais
19489133,P091,Demais
19489760,P091,Demais
19490726,P091,Demais
19490730,P091,Demais
19490774,P091,Demais
19490775,P091,Demais
19490792,P091,Demais
19490793,P091,Demais
19490794,P091,Demais
19491844,P091,Demais
19491875,P091,Demais
19491881,P091,Demais
19492171,P091,Demais
19492173,P091,Demais
19492189,P091,Demais
19492190,P091,Demais
19492191,P091,Demais
19492192,P091,Demais
19492193,P091,Demais
19492194,P091,Demais
19492196,P091,Demais
19492318,P091,Demais
19492387,P091,Demais
19492388,P091,Demais
19492389,P091,Demais
19492729,P091,Demais
19492800,P091,Demais
19494085,P091,Demais
19494922,P091,Demais
19494969,P091,Demais
19494974,P091,Demais
19494986,P091,Demais
19495225,P091,Demais
19495227,P091,Demais
19495812,P091,Demais
19495816,P091,Demais
19495824,P091,Demais
19496907,P091,Demais
19496909,P091,Demais
19496911,P091,Demais
19496971,P091,Demais
19496973,P091,Demais
19496974,P091,Demais
19496975,P091,Demais
19497014,P091,Demais
19497757,P091,Demais
19498407,P091,Demais
19500001,P091,Demais
19500007,P091,Demais
19500048,P091,Demais
19500504,P091,Demais
19500578,P091,Demais
19500582,P091,Demais
19500902,P091,Demais
19500906,P091,Demais
19500907,P091,Demais
19500965,P091,Demais
19501201,P091,Demais
19501202,P091,Demais
19501203,P091,Demais
19501232,P091,Demais
19501236,P091,Demais
19503080,P091,Demais
19504014,P091,Demais
19504039,P091,Demais
19505411,P091,Demais
19505431,P091,Demais
19505434,P091,Demais
19507805,P091,Demais
19508703,P091,Demais
19508729,P091,Demais
19511313,P091,Demais
19511314,P091,Demais
19511316,P091,Demais
19511317,P091,Demais
19511321,P091,Demais
19511325,P091,Demais
19511333,P091,Demais
19511337,P091,Demais
19511423,P091,Demais
19512023,P091,Demais
19512024,P091,Demais
19512028,P091,Demais
19512113,P091,Demais
19514801,P091,Demais
